hh1,hh2,d1,no_relat1,ok1,sk1,bk1,scl1,so2,sc2,st2,scr2,sl2,sa2,sp2,so1,sc1,st1,scr1,sl1,sa1,sp1,d2,no_relat2,ok2,sk2,bk2,scl2,ne1,ne2,e1,e2,geod_distance,n_of_links_hh1,n_of_links_hh2,same_family1,same_family2,land2,livestock2,land1,livestock1,ol2,ol1,oli2,oli1,direct_link_hh1,direct_link_hh2,religion1,religion2,members1,members2
111,77,1024.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1024.8,1,0,0,0,0,0,0,1,1,4,9,4,0,0,.8192206,0,1.094314,4800,3.2829418,2.4576619,.048,0,0,0,Catholic,Lutheran,3,2
48,77,561.59998,1,0,0,0,0,.25,.5,0,.25,0,0,0,0,1,0,0,0,0,0,561.59998,1,0,0,0,0,0,0,0,0,2,9,4,0,0,.8192206,0,.99607837,2400,2.988235,2.4576619,.024,0,0,0,Lutheran,Lutheran,5,2
84,77,74.400002,0,1,0,0,0,0,.33333334,0,.33333334,0,0,.33333334,0,1,0,0,0,0,0,74.400002,0,1,0,0,0,0,0,0,0,3,4,4,1,1,.8192206,0,.4922961,0,1.4768883,2.4576619,0,0,0,0,Muslim,Lutheran,1,2
36,77,436.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,1,0,0,0,0,0,436.79999,1,0,0,0,0,0,0,0,0,4,2,4,0,0,.8192206,0,.25209811,0,.75629437,2.4576619,0,0,0,0,Muslim,Lutheran,2,2
61,77,696,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,0,1,0,0,0,0,0,696,1,0,0,0,0,0,0,1,1,3,12,4,0,0,.8192206,0,1.895686,15200,5.687058,2.4576619,.152,0,0,0,Muslim,Lutheran,2,2
6,77,1272,1,0,0,0,0,0,.25,0,.75,0,0,0,0,1,0,0,0,0,0,1272,1,0,0,0,0,0,0,1,1,4,4,4,0,0,.8192206,0,.43764701,8200,1.3129411,2.4576619,.082000002,0,0,0,Catholic,Lutheran,2,2
107,77,588,1,0,0,0,1,.25,0,.5,.25,0,0,0,0,1,0,0,0,0,0,588,1,0,0,0,1,0,0,1,1,4,1,4,0,0,.8192206,0,1.598333,0,4.7949991,2.4576619,0,0,0,0,Catholic,Lutheran,3,2
62,77,700.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,1,0,0,0,0,0,700.79999,1,0,0,0,0,0,0,1,1,3,8,4,0,0,.8192206,0,4.686275,56000,14.058825,2.4576619,.56,0,0,0,Lutheran,Lutheran,5,2
69,77,134.39999,0,0,0,1,0,0,.125,.16666667,.29166669,.125,0,.29166669,0,1,0,0,0,0,0,134.39999,0,0,0,1,0,0,0,1,1,1,7,4,1,1,.8192206,0,4.650588,33000,13.951764,2.4576619,.33000001,0,0,1,Catholic,Lutheran,2,2
101,77,676.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,1,0,0,0,0,0,676.79999,1,0,0,0,0,0,0,1,1,2,8,4,0,0,.8192206,0,1.002388,22200,3.007164,2.4576619,.222,0,0,0,Catholic,Lutheran,2,2
60,77,660,1,0,0,0,0,.125,.5,0,.125,0,.125,.125,0,1,0,0,0,0,0,660,1,0,0,0,0,0,0,0,0,3,11,4,0,0,.8192206,0,.56089872,35000,1.6826961,2.4576619,.34999999,0,0,0,Catholic,Lutheran,2,2
117,77,532.79999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,532.79999,1,0,0,0,0,0,0,1,1,4,2,4,0,0,.8192206,0,0,0,0,2.4576619,0,0,0,0,Lutheran,Lutheran,1,2
93,77,388.79999,1,0,0,0,0,0,0,0,.5,.5,0,0,0,1,0,0,0,0,0,388.79999,1,0,0,0,0,0,0,1,1,3,4,4,0,0,.8192206,0,2.6060779,56000,7.8182335,2.4576619,.56,0,0,0,Catholic,Lutheran,2,2
87,77,302.39999,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,1,0,0,0,0,0,302.39999,1,0,0,0,0,0,0,1,1,3,5,4,0,0,.8192206,0,.97764713,46800,2.9329414,2.4576619,.46799999,0,0,0,Muslim,Lutheran,2,2
118,77,492,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,492,1,0,0,0,0,0,0,0,0,3,5,4,0,0,.8192206,0,0,0,0,2.4576619,0,0,0,0,Lutheran,Lutheran,1,2
12,77,1094.4,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,1,0,0,0,0,0,1094.4,1,0,0,0,0,0,0,0,0,3,6,4,0,0,.8192206,0,.43159801,0,1.2947941,2.4576619,0,0,0,0,Lutheran,Lutheran,2,2
10,77,943.20001,1,0,0,0,0,0,0,.75,.25,0,0,0,0,1,0,0,0,0,0,943.20001,1,0,0,0,0,0,0,1,1,2,23,4,0,0,.8192206,0,3.8885291,1630400,11.665587,2.4576619,16.304001,0,0,0,Muslim,Lutheran,4,2
54,77,748.79999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,1,0,0,0,0,0,748.79999,1,0,0,0,0,0,0,1,1,2,20,4,0,0,.8192206,0,.5794118,14000,1.7382355,2.4576619,.14,0,0,0,Lutheran,Lutheran,2,2
82,77,410.39999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,410.39999,1,0,0,0,0,0,0,0,0,4,4,4,0,0,.8192206,0,.241852,0,.72555602,2.4576619,0,0,0,0,Lutheran,Lutheran,1,2
20,77,931.20001,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,931.20001,1,0,0,0,0,0,0,1,1,3,12,4,0,0,.8192206,0,1.5572079,49200,4.6716237,2.4576619,.49200001,0,0,0,Muslim,Lutheran,2,2
89,77,482.39999,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,1,0,0,0,0,0,482.39999,1,0,0,0,0,0,0,1,1,3,6,4,0,0,.8192206,0,2.2493629,360000,6.7480888,2.4576619,3.5999999,0,0,0,Lutheran,Lutheran,2,2
34,77,357.60001,1,0,0,0,0,0,.375,.125,.375,.125,0,0,0,1,0,0,0,0,0,357.60001,1,0,0,0,0,0,0,1,1,3,11,4,0,0,.8192206,0,.56617647,11600,1.6985295,2.4576619,.116,0,0,0,Muslim,Lutheran,2,2
78,77,379.20001,1,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,0,1,0,0,0,0,0,379.20001,1,0,0,0,0,0,0,1,1,4,7,4,0,0,.8192206,0,.44615689,30400,1.3384707,2.4576619,.30399999,0,0,0,Lutheran,Lutheran,2,2
67,77,460.79999,1,0,0,0,0,0,.41666669,0,.16666667,.25,0,.16666667,0,1,0,0,0,0,0,460.79999,1,0,0,0,0,0,0,1,1,3,6,4,0,0,.8192206,0,.62176472,3200,1.8652942,2.4576619,.032000002,0,0,0,Lutheran,Lutheran,2,2
108,77,996,1,0,0,0,0,0,0,0,.375,.125,.125,.375,0,1,0,0,0,0,0,996,1,0,0,0,0,0,0,0,0,3,22,4,0,0,.8192206,0,2.0785489,40000,6.2356467,2.4576619,.40000001,0,0,0,Catholic,Lutheran,2,2
51,77,624,1,0,0,0,0,.625,0,0,.125,.125,0,.125,0,1,0,0,0,0,0,624,1,0,0,0,0,0,0,1,1,4,6,4,0,0,.8192206,0,1.183804,180000,3.5514121,2.4576619,1.8,0,0,0,Catholic,Lutheran,4,2
56,77,799.20001,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,0,1,0,0,0,0,0,799.20001,1,0,0,0,0,0,0,1,1,3,10,4,0,0,.8192206,0,.81943142,28000,2.4582944,2.4576619,.28,0,0,0,Lutheran,Lutheran,2,2
81,77,391.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,1,0,0,0,0,0,391.20001,1,0,0,0,0,0,0,0,0,3,8,4,0,0,.8192206,0,.49919611,29200,1.4975884,2.4576619,.292,0,0,0,Lutheran,Lutheran,3,2
1,77,1106.4,1,0,0,0,0,0,0,0,.5,.5,0,0,0,1,0,0,0,0,0,1106.4,1,0,0,0,0,0,0,0,0,3,11,4,0,0,.8192206,0,2.9997959,865800,8.9993877,2.4576619,8.658,0,0,0,Catholic,Lutheran,3,2
71,77,328.79999,0,1,0,0,0,0,0,0,.5,0,0,.5,0,1,0,0,0,0,0,328.79999,0,1,0,0,0,0,0,1,1,3,10,4,1,1,.8192206,0,.49343139,0,1.4802942,2.4576619,0,0,0,0,Catholic,Lutheran,2,2
103,77,460.79999,1,0,0,0,0,0,.5,0,0,0,0,.5,0,1,0,0,0,0,0,460.79999,1,0,0,0,0,0,0,1,1,3,7,4,0,0,.8192206,0,.40142161,21000,1.2042649,2.4576619,.20999999,0,0,0,Catholic,Lutheran,2,2
15,77,974.40002,1,0,0,0,0,.16666667,0,0,.16666667,0,0,.66666669,0,1,0,0,0,0,0,974.40002,1,0,0,0,0,0,0,1,1,3,6,4,0,0,.8192206,0,.99830061,60800,2.9949019,2.4576619,.60799998,0,0,0,Catholic,Lutheran,2,2
92,77,352.79999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,1,0,0,0,0,0,352.79999,1,0,0,0,0,0,0,1,1,3,5,4,0,0,.8192206,0,.88039207,9600,2.6411762,2.4576619,.096000001,0,0,0,Muslim,Lutheran,1,2
33,77,376.79999,1,0,0,0,0,0,0,.5,.25,0,0,.25,0,1,0,0,0,0,0,376.79999,1,0,0,0,0,0,0,1,1,3,10,4,0,0,.8192206,0,1.3342,8600,4.0026002,2.4576619,.086000003,0,0,0,Lutheran,Lutheran,2,2
43,77,626.40002,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,626.40002,1,0,0,0,0,0,0,1,1,3,7,4,0,0,.8192206,0,2.171814,10200,6.5154419,2.4576619,.102,0,0,0,Lutheran,Lutheran,3,2
3,77,1156.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1156.8,1,0,0,0,0,0,0,1,1,4,6,4,0,0,.8192206,0,.39607841,35000,1.1882353,2.4576619,.34999999,0,0,0,Catholic,Lutheran,3,2
113,77,508.79999,1,0,0,0,0,.25,.25,0,.5,0,0,0,0,1,0,0,0,0,0,508.79999,1,0,0,0,0,0,0,1,1,3,6,4,0,0,.8192206,0,.58764702,1200,1.7629411,2.4576619,.012,0,0,0,Catholic,Lutheran,2,2
105,77,338.39999,1,0,0,0,0,0,.25,.5,0,.25,0,0,0,1,0,0,0,0,0,338.39999,1,0,0,0,0,0,0,1,1,3,9,4,0,0,.8192206,0,3.5660779,22800,10.698234,2.4576619,.228,0,0,0,Muslim,Lutheran,2,2
55,77,660,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,1,0,0,0,0,0,660,1,0,0,0,0,0,0,1,1,3,12,4,0,0,.8192206,0,.43005881,7000,1.2901764,2.4576619,.07,0,0,0,Lutheran,Lutheran,2,2
21,77,787.20001,1,0,0,0,0,.33333334,0,0,.33333334,0,0,.33333334,0,1,0,0,0,0,0,787.20001,1,0,0,0,0,0,0,1,1,3,16,4,0,0,.8192206,0,1.25049,0,3.7514699,2.4576619,0,0,0,0,Lutheran,Lutheran,4,2
97,77,196.8,1,0,0,0,0,.16666667,0,.16666667,.16666667,0,0,.5,0,1,0,0,0,0,0,196.8,1,0,0,0,0,0,0,1,1,2,10,4,0,0,.8192206,0,1.084902,0,3.2547061,2.4576619,0,0,0,0,Muslim,Lutheran,3,2
37,77,422.39999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,1,0,0,0,0,0,422.39999,1,0,0,0,0,0,0,0,0,3,6,4,0,0,.8192206,0,.2310784,0,.69323522,2.4576619,0,0,0,0,Lutheran,Lutheran,1,2
25,77,801.59998,1,0,0,0,0,0,.5,0,.5,0,0,0,0,1,0,0,0,0,0,801.59998,1,0,0,0,0,0,0,1,1,4,5,4,0,0,.8192206,0,.42205879,0,1.2661763,2.4576619,0,0,0,0,Lutheran,Lutheran,2,2
2,77,1149.6,1,0,0,0,0,0,.375,0,.375,.125,0,.125,0,1,0,0,0,0,0,1149.6,1,0,0,0,0,0,0,1,1,3,7,4,0,0,.8192206,0,1.791863,126400,5.3755889,2.4576619,1.2640001,0,0,0,Catholic,Lutheran,2,2
83,77,319.20001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,319.20001,1,0,0,0,0,0,0,1,1,3,5,4,0,0,.8192206,0,1.2031471,104000,3.6094413,2.4576619,1.04,0,0,0,Catholic,Lutheran,5,2
24,78,477.60001,1,0,0,0,0,0,0,.25,.75,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,477.60001,1,0,0,0,0,0,0,1,1,3,8,7,0,0,.44615689,30400,1.868366,0,5.6050978,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,2,2
54,78,386.39999,0,1,0,0,0,0,0,0,.5,0,0,.5,0,0,.16666667,.66666669,.16666667,0,0,386.39999,0,1,0,0,0,0,0,1,1,2,20,7,1,1,.44615689,30400,.5794118,14000,1.7382355,1.3384707,.14,.30399999,0,0,Lutheran,Lutheran,2,2
44,78,372,1,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,372,1,0,0,0,0,0,0,0,0,2,10,7,0,0,.44615689,30400,1.2509561,7000,3.7528682,1.3384707,.07,.30399999,0,0,Lutheran,Lutheran,1,2
72,78,208.8,1,0,0,0,0,0,.25,.16666667,0,0,.16666667,.41666669,0,0,.16666667,.66666669,.16666667,0,0,208.8,1,0,0,0,0,0,0,1,1,3,13,7,0,0,.44615689,30400,.86580878,17200,2.5974264,1.3384707,.17200001,.30399999,0,0,Catholic,Lutheran,3,2
14,78,633.59998,1,0,0,0,1,.083333336,.25,.083333336,.5,0,.083333336,0,0,0,.16666667,.66666669,.16666667,0,0,633.59998,1,0,0,0,1,0,0,1,1,3,8,7,0,0,.44615689,30400,.54313731,0,1.6294119,1.3384707,0,.30399999,0,0,Catholic,Lutheran,3,2
4,78,866.40002,1,0,0,0,0,0,0,0,.75,.25,0,0,0,0,.16666667,.66666669,.16666667,0,0,866.40002,1,0,0,0,0,0,0,1,1,2,8,7,0,0,.44615689,30400,.83235288,24600,2.4970586,1.3384707,.24600001,.30399999,0,0,Catholic,Lutheran,5,2
31,78,436.79999,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,436.79999,1,0,0,0,0,0,0,1,1,2,17,7,0,0,.44615689,30400,2.5222549,17600,7.5667648,1.3384707,.176,.30399999,0,0,Lutheran,Lutheran,4,2
97,78,556.79999,0,1,0,0,1,.16666667,0,.16666667,.16666667,0,0,.5,0,0,.16666667,.66666669,.16666667,0,0,556.79999,0,1,0,0,1,0,0,1,1,2,10,7,1,1,.44615689,30400,1.084902,0,3.2547061,1.3384707,0,.30399999,0,0,Muslim,Lutheran,3,2
1,78,732,0,1,0,0,1,0,0,0,.5,.5,0,0,0,0,.16666667,.66666669,.16666667,0,0,732,0,1,0,0,1,0,0,0,0,3,11,7,1,1,.44615689,30400,2.9997959,865800,8.9993877,1.3384707,8.658,.30399999,0,0,Catholic,Lutheran,3,2
83,78,69.599998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,69.599998,1,0,0,0,0,0,0,1,1,1,5,7,0,0,.44615689,30400,1.2031471,104000,3.6094413,1.3384707,1.04,.30399999,1,1,Catholic,Lutheran,5,2
40,78,141.60001,1,0,0,0,1,0,.25,.25,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,141.60001,1,0,0,0,1,0,0,0,0,3,8,7,0,0,.44615689,30400,.50637257,0,1.5191177,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,4,2
114,78,859.20001,1,0,0,0,0,0,.25,.125,.375,.125,.125,0,0,0,.16666667,.66666669,.16666667,0,0,859.20001,1,0,0,0,0,0,0,1,1,3,12,7,0,0,.44615689,30400,1.311118,506800,3.9333539,1.3384707,5.0679998,.30399999,0,0,Catholic,Lutheran,2,2
7,78,984,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,.16666667,.66666669,.16666667,0,0,984,1,0,0,0,0,0,0,1,1,4,2,7,0,0,.44615689,30400,1.258889,0,3.7766669,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
51,78,364.79999,1,0,0,0,0,.625,0,0,.125,.125,0,.125,0,0,.16666667,.66666669,.16666667,0,0,364.79999,1,0,0,0,0,0,0,1,1,3,6,7,0,0,.44615689,30400,1.183804,180000,3.5514121,1.3384707,1.8,.30399999,0,0,Catholic,Lutheran,4,2
55,78,283.20001,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,283.20001,1,0,0,0,0,0,0,1,1,2,12,7,0,0,.44615689,30400,.43005881,7000,1.2901764,1.3384707,.07,.30399999,0,0,Lutheran,Lutheran,2,2
2,78,772.79999,1,0,0,0,0,0,.375,0,.375,.125,0,.125,0,0,.16666667,.66666669,.16666667,0,0,772.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,1.791863,126400,5.3755889,1.3384707,1.2640001,.30399999,0,0,Catholic,Lutheran,2,2
6,78,895.20001,1,0,0,0,0,0,.25,0,.75,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,895.20001,1,0,0,0,0,0,0,1,1,3,4,7,0,0,.44615689,30400,.43764701,8200,1.3129411,1.3384707,.082000002,.30399999,0,0,Catholic,Lutheran,2,2
35,78,45.599998,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,.16666667,.66666669,.16666667,0,0,45.599998,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,.99969208,21000,2.9990764,1.3384707,.20999999,.30399999,0,0,Muslim,Lutheran,3,2
88,78,283.20001,1,0,0,0,0,0,.75,0,.25,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,283.20001,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,.83225489,0,2.4967647,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
28,78,460.79999,0,1,0,0,0,0,.25,0,.25,0,0,.5,0,0,.16666667,.66666669,.16666667,0,0,460.79999,0,1,0,0,0,0,0,1,1,2,11,7,1,1,.44615689,30400,.93189281,2400,2.7956784,1.3384707,.024,.30399999,0,0,Lutheran,Lutheran,2,2
21,78,415.20001,1,0,0,0,0,.33333334,0,0,.33333334,0,0,.33333334,0,0,.16666667,.66666669,.16666667,0,0,415.20001,1,0,0,0,0,0,0,1,1,2,16,7,0,0,.44615689,30400,1.25049,0,3.7514699,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,4,2
25,78,448.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,448.79999,1,0,0,0,0,0,0,1,1,3,5,7,0,0,.44615689,30400,.42205879,0,1.2661763,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,2,2
103,78,732,1,0,0,0,0,0,.5,0,0,0,0,.5,0,0,.16666667,.66666669,.16666667,0,0,732,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,.40142161,21000,1.2042649,1.3384707,.20999999,.30399999,0,0,Catholic,Lutheran,2,2
33,78,31.200001,0,0,1,0,0,0,0,.5,.25,0,0,.25,0,0,.16666667,.66666669,.16666667,0,0,31.200001,0,0,1,0,0,0,0,1,1,1,10,7,1,1,.44615689,30400,1.3342,8600,4.0026002,1.3384707,.086000003,.30399999,1,1,Lutheran,Lutheran,2,2
27,78,417.60001,1,0,0,0,0,0,.41666669,0,.41666669,0,0,.16666667,0,0,.16666667,.66666669,.16666667,0,0,417.60001,1,0,0,0,0,0,0,1,1,3,4,7,0,0,.44615689,30400,.48704579,0,1.4611374,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,2,2
18,78,633.59998,1,0,0,0,1,0,.25,.25,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,633.59998,1,0,0,0,1,0,0,1,1,3,9,7,0,0,.44615689,30400,1.106544,6000,3.3196321,1.3384707,.059999999,.30399999,0,0,Catholic,Lutheran,2,2
65,78,146.39999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,146.39999,1,0,0,0,0,0,0,1,1,3,4,7,0,0,.44615689,30400,1.060392,2400,3.1811762,1.3384707,.024,.30399999,0,0,Lutheran,Lutheran,2,2
86,78,324,1,0,0,0,0,0,.29166669,.16666667,.125,0,.125,.29166669,0,0,.16666667,.66666669,.16666667,0,0,324,1,0,0,0,0,0,0,0,0,2,10,7,0,0,.44615689,30400,1.878503,0,5.635509,1.3384707,0,.30399999,0,0,Catholic,Lutheran,5,2
69,78,261.60001,1,0,0,0,0,0,.125,.16666667,.29166669,.125,0,.29166669,0,0,.16666667,.66666669,.16666667,0,0,261.60001,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,4.650588,33000,13.951764,1.3384707,.33000001,.30399999,0,0,Catholic,Lutheran,2,2
19,78,549.59998,1,0,0,0,0,0,0,.25,.25,0,0,.5,0,0,.16666667,.66666669,.16666667,0,0,549.59998,1,0,0,0,0,0,0,1,1,2,11,7,0,0,.44615689,30400,1.055235,1200,3.1657052,1.3384707,.012,.30399999,0,0,Catholic,Lutheran,2,2
119,78,223.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,223.2,1,0,0,0,0,0,0,0,0,3,3,7,0,0,.44615689,30400,0,0,0,1.3384707,0,.30399999,0,0,Catholic,Lutheran,1,2
47,78,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,,1,0,0,0,0,0,0,1,1,3,4,7,0,0,.44615689,30400,1.42249,0,4.2674699,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,1,2
73,78,278.39999,1,0,0,0,0,.1,0,.1,.34999999,.25,.1,.1,0,0,.16666667,.66666669,.16666667,0,0,278.39999,1,0,0,0,0,0,0,1,1,3,5,7,0,0,.44615689,30400,1.350837,7200,4.0525112,1.3384707,.071999997,.30399999,0,0,Muslim,Lutheran,2,2
109,78,194.39999,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,.16666667,.66666669,.16666667,0,0,194.39999,1,0,0,0,0,0,0,1,1,3,11,7,0,0,.44615689,30400,.33662751,0,1.0098826,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
64,78,326.39999,1,0,0,0,1,0,.5,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,326.39999,1,0,0,0,1,0,0,1,1,3,11,7,0,0,.44615689,30400,3.531373,0,10.594119,1.3384707,0,.30399999,0,0,Catholic,Lutheran,3,2
58,78,340.79999,0,1,0,0,0,.125,0,.33333334,.45833334,0,0,.083333336,0,0,.16666667,.66666669,.16666667,0,0,340.79999,0,1,0,0,0,0,0,1,1,2,32,7,1,1,.44615689,30400,1.055392,14000,3.1661761,1.3384707,.14,.30399999,0,0,Lutheran,Lutheran,7,2
23,78,441.60001,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,441.60001,1,0,0,0,0,0,0,1,1,2,14,7,0,0,.44615689,30400,.78397059,0,2.3519118,1.3384707,0,.30399999,0,0,Muslim,Lutheran,2,2
26,78,439.20001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,439.20001,1,0,0,0,0,0,0,1,1,3,10,7,0,0,.44615689,30400,.77150333,0,2.3145099,1.3384707,0,.30399999,0,0,Muslim,Lutheran,3,2
32,78,364.79999,1,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,364.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,.44615689,30400,3.036078,3600,9.1082344,1.3384707,.035999998,.30399999,0,0,Muslim,Lutheran,3,2
30,78,297.60001,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,297.60001,1,0,0,0,0,0,0,1,1,2,4,7,0,0,.44615689,30400,1.03098,0,3.0929399,1.3384707,0,.30399999,0,0,Lutheran,Lutheran,1,2
39,78,93.599998,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,93.599998,1,0,0,0,0,0,0,1,1,3,11,7,0,0,.44615689,30400,1.843137,10600,5.5294113,1.3384707,.106,.30399999,0,0,Catholic,Lutheran,3,2
104,78,724.79999,1,0,0,0,1,0,0,0,.75,0,0,.25,0,0,.16666667,.66666669,.16666667,0,0,724.79999,1,0,0,0,1,0,0,1,1,3,6,7,0,0,.44615689,30400,4.0895882,42000,12.268764,1.3384707,.41999999,.30399999,0,0,Muslim,Lutheran,4,2
96,78,571.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,571.20001,1,0,0,0,0,0,0,0,0,3,2,7,0,0,.44615689,30400,.34459999,3600,1.0338,1.3384707,.035999998,.30399999,0,0,Muslim,Lutheran,2,2
17,78,763.20001,1,0,0,0,0,.41666666,0,0,.41666666,.083333336,0,.083333336,0,0,.16666667,.66666669,.16666667,0,0,763.20001,1,0,0,0,0,0,0,1,1,2,24,7,0,0,.44615689,30400,7.6963229,456000,23.088968,1.3384707,4.5599999,.30399999,0,0,Catholic,Lutheran,9,2
13,78,633.59998,1,0,0,0,1,0,.5,0,.5,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,633.59998,1,0,0,0,1,0,0,1,1,3,7,7,0,0,.44615689,30400,.3193627,0,.9580881,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
95,78,566.40002,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,566.40002,1,0,0,0,0,0,0,1,1,3,6,7,0,0,.44615689,30400,.4107118,0,1.2321354,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
66,78,199.2,1,0,0,0,0,0,.75,0,.25,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,199.2,1,0,0,0,0,0,0,1,1,3,5,7,0,0,.44615689,30400,.99955893,0,2.9986768,1.3384707,0,.30399999,0,0,Catholic,Lutheran,2,2
34,78,26.4,0,0,1,0,1,0,.375,.125,.375,.125,0,0,0,0,.16666667,.66666669,.16666667,0,0,26.4,0,0,1,0,1,0,0,1,1,2,11,7,1,1,.44615689,30400,.56617647,11600,1.6985295,1.3384707,.116,.30399999,0,0,Muslim,Lutheran,2,2
10,78,568.79999,1,0,0,0,1,0,0,.75,.25,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,568.79999,1,0,0,0,1,0,0,1,1,2,23,7,0,0,.44615689,30400,3.8885291,1630400,11.665587,1.3384707,16.304001,.30399999,0,0,Muslim,Lutheran,4,2
92,78,472.79999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,.16666667,.66666669,.16666667,0,0,472.79999,1,0,0,0,0,0,0,1,1,3,5,7,0,0,.44615689,30400,.88039207,9600,2.6411762,1.3384707,.096000001,.30399999,0,0,Muslim,Lutheran,1,2
85,78,624,1,0,0,0,0,.125,0,.125,.625,0,0,.125,0,0,.16666667,.66666669,.16666667,0,0,624,1,0,0,0,0,0,0,1,1,2,2,7,0,0,.44615689,30400,.27906859,39800,.83720577,1.3384707,.398,.30399999,0,0,Catholic,Lutheran,2,2
82,78,33.599998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,33.599998,0,0,1,0,0,0,0,0,0,1,4,7,1,1,.44615689,30400,.241852,0,.72555602,1.3384707,0,.30399999,1,0,Lutheran,Lutheran,1,2
